#;Материал;Дата включения (указывается с 01.01.2017)
4380;"Электронный экземпляр выпуска журнала «Аль-Ваъй» № 324 (ноябрь 2013 года), за исключением сур, аятов и цитат из Корана (решение Никулинского районного суда города Москвы от 01.12.2017);";15.02.2018
4381;"Электронный экземпляр выпуска журнала «Аль-Ваъй» № 325 (декабрь 2013 года), за исключением сур, аятов и цитат из Корана (решение Никулинского районного суда города Москвы от 01.12.2017);";15.02.2018
4382;"Текст статьи из газеты «Новая газета» от 12.09.2014 № 102 под названием «Бандера и бандеровцы. Кем они были на самом деле», начинающийся с цитаты Давида Самойлова 1946 года и текста с начальными словами «Цена и расплата. После Октябрьского переворота и до смерти Сталина...» и заканчивающийся текстом со словами «...Если предложим своим соседям Пушкина, а не Сталина», опубликованной в сети Интернет по электронному адресу: http://www.novaya gazeta.ru/comments/65231 .html (апелляционное определение судебной коллегии по гражданским делам Санкт-Петербургского городского суда от 14.12.2017);";15.02.2018
4383;"Изображение с текстом: «Вооружайся. У тебя ЗОЖ? А у чурбана нож! Не будь терпилой» (решение Йошкар-Олинского городского суда Республики Марий Эл от 28.11.2017);";22.02.2018
4384;"Изображение пожарных стоящих на фоне горящего дома с текстовой надписью к ней: «Да п...й фоткаемся. Все равно там только еврей остался» (решение Йошкар-Олинского городского суда Республики Марий Эл от 28.11.2017);";22.02.2018
4385;"Композиция из трех фотографий, на первой из которых изображение двух человек среднеазиатской наружности, показывающих паспорта. На второй изображена группа людей среднеазиатской наружности, на переднем фоне стоит пожилой мужчина с поднятым вверх кулаком. На третьей графически залитая кровью фотография плачущей девушки. Фотографии сопровождаются текстом: «Вашу дочь еще не изнасиловали? Тогда трудолюбивые мигранты идут к вам!» (решение Йошкар-Олинского городского суда Республики Марий Эл от 28.11.2017);";22.02.2018
4386;"Композиция из шести фотографий лиц кавказской наружности с текстовой надписью к ним: «Если я убью твоего сына, изнасилую твою дочь, ограблю тебя на улице, меня не найдут, ты не сможешь описать меня, меня здесь нет – я не зарегистрирован, ты вчера заплатил мне – у меня есть бабло я откуплюсь!!!» (решение Йошкар-Олинского городского суда Республики Марий Эл от 28.11.2017);";22.02.2018
4387;"Изображение мужчины в камуфляжной куртке с кавказской овчаркой, сидящих за деревянным столом, с текстом: «Единственный нормальный кавказец» (решение Йошкар-Олинского городского суда Республики Марий Эл от 28.11.2017);";22.02.2018
4388;"Изображение кота с текстом: «Вискас стал еще вкусней вместо мяса там еврей» (решение Йошкар-Олинского городского суда Республики Марий Эл от 28.11.2017);";22.02.2018
4389;"Аудиозапись и ее текст под названием «Nokturnal Mortum - В огне деревянных церквей», продолжительностью 7 минут 11 секунд, начинающаяся словами: «Закат над Славянской Землей....» и заканчивающаяся словами: «...нам надо быть всегда собою!», размещенные в сети Интернет по адресам: http://zaycev.net/pages/3139/313960.shtml http://lyricsworld.ru/lyrics/Nokturnal-Mortum/V-ogne-derevyannyih-cerkvey-15489.html https://xmuzic.me/s/1179339-Nokturnal_Mortum_-_V_Ogne_Derevyannyh_ Cerkvej/ http://mp3cc.com/m/92354-nokturnal-mortum/7757590-v-ogne-derevyannyh-cerkvej/ http://perevod-tekst-pesni.ru/nokturnal-mortum/tekst-pesni_v-ogne-derevyannih-cerkvei.htm http://teksty-pesenok.ru/nokturnal-mortum/tekst-pesni-v-ogne-derevyannyh-cerkvej/1117934/ http://www.megalyrics.ru/lyric/nokturnal-mortum/v-oghnie-dierieviannykh-tsierkviei.htm (решение Заволжского районного суда г. Ярославля от 15.12.2017);";28.02.2018
4390;"Аудиозапись и ее текст под названием «Warriors_of_Zion – Ода няне», продолжительностью 2 минуты 20 секунд, начинающаяся словами: «Резать голову русне развлечение по мне....» и заканчивающаяся словами: «...то есть нам, нам, нам», размещенные в сети Интернет по адресам: https://www.youtube.com/watch?v=pByKqNXtax4 http:/rutracker.org/forum/viewtopic.php?t=5400687 https://warriorsofzion.bandcamp.com/track/--8 (решение Заволжского районного суда г. Ярославля от 15.12.2017);";28.02.2018
4391;"Аудиозапись и ее текст под названием «Warriors_Of_Zion – Дед Майор», продолжительностью 1 минута 36 секунд, начинающаяся словами: «За дедов победа...» и заканчивающаяся словами «...дед майор майор НКВД», размещенные в сети Интернет по адресам: https://www.youtube.com/watch?v=9g-SNOWHQgw https://warriorsofzion.bandcamp.com/track/--5 (решение Заволжского районного суда г. Ярославля от 15.12.2017);";28.02.2018
4392;"Аудиозапись и ее текст под названием «Велимор – Яхвеблуд», продолжительностью 3 минуты 34 секунды, начинающаяся словами: «Что скажешь, Лохи? Они чтят ложного бога, они лишь блохи, вредители. Из тьмы времен, из алчной пасти...» и заканчивающаяся словами: «...правление иеговы на Земле!», размещенные в сети Интернет по адресам: http://onesong.ru/3/Velimor/tekst-pesni-Yahveblud https://playvk.com/song/Beлимop/Яxвeблyд/ https://zf.fm/song/5484651 https://webkind.ru/text/502528894_60617567p628294703_text_pesni_yahveblud.html (решение Заволжского районного суда г. Ярославля от 15.12.2017);";28.02.2018
4393;"Аудиозапись и ее текст под названием «Изморозь – 07 - Церковь, что Горит Под Го» (горой), продолжительностью 4 минуты 38 секунд, начинающаяся словами: «В церкви, что горит под горой...» и заканчивающаяся словами: «...в церкви, что горит под горой», размещенные в сети Интернет по адресам: http://zaycev.net/pages/23203/2320365.shtml http://www.jooov.net/text/1390332/izmoroz-tserkov_chto_gorit_pod_goroy.htmls https://music.yandex.ru/album/4071782/track/33306522?from=serp https://www.youtube.com/watch?v=QDZCWZFL-IM http://altwall.net/texts.php?show=izmoroz&number=140844 https://xmuzic.me/s/48792065-Izmoroz_-_Cerkov_CHto_Gorit_Pod_Goroj/ (решение Заволжского районного суда г. Ярославля от 15.12.2017);";28.02.2018
4394;"Аудиозапись и ее текст под названием «Коловрат – Антицунар - Антизог», продолжительностью 3 минуты 38 секунд, начинающаяся словами: «Мы начинаем нашу песню чтоб стало дико веселей...» и заканчивающаяся словами: «...антицунар, Антизог Крест из кованых сапог», размещенные в сети Интернет по адресам: https://www.youtube.com/watch?v=6m5S3F0ydw8 http://tekstanet.ru/10/Korroziya-Metalla/tekst-pesni-Antitsunar---Antizog http://pesenok.ru/l0/Korroziya-Metalla/tekst-pesni-Antitsunar---Antizog http://kinopesenki.ru/pecenka/korrozija-metalla_antitsunar-antizog (решение Заволжского районного суда г. Ярославля от 15.12.2017);";28.02.2018
4395;"Аудиозапись и ее текст под названием «Арья Варта (Аря Варта) – Белая страна», продолжительностью 5 минут 12 секунд, начинающаяся словами: «В своей стране ты был чужой...» и заканчивающаяся словами: «...белая страна чтит твою заботу!», размещенные в сети Интернет по адресам: https://www.youtube.com/watch?v=_zh33OUdEY8 https://xmuzic.me/s/52044168-Arya_Varta_Ar_ya_Varta_-_Belaya_strana/ http://berimus.ru/pecnia/arja-varta-ar-ja-varta_belaja-strana (решение Заволжского районного суда г. Ярославля от 15.12.2017);";28.02.2018
4396;"Аудиозапись и ее текст под названием «Пит Буль – Тушинский топор», продолжительностью 4 минуты 09 секунд, начинающаяся словами: «Городская романтика ночи; я иду на встречу с тобой...» и заканчивающаяся словами: «...смерть всем! Ой-ой!», размещенные в сети Интернет по адресам: http://zaycev.net/pages/24076/2407639.shtml https://xmuzic.me/s/12513905-PitBul_-_Pit_Bul_-_Tushinskij_topor/ https://www.youtube.com/watch?v=77nIvyI0Axw (решение Заволжского районного суда г. Ярославля от 15.12.2017);";28.02.2018
4397;"Фильм «Армянский фашизм», начинающийся словами: «Азербайджан с момента переселения армян на Кавказ» и заканчивающийся словами: «... и другой стороне к Азербайджану, как к жертве агрессии», продолжительностью 1 час 5 минут 59 секунд, размещенный в сети «Интернет» по адресам: -Armenian fascism part 1 (http.//www.youtube.com/watch?v=De-F3OFq2-8) -Armenian fascism part 2 (http.//www.youtube.com/watch?v=hBbuM7Gq4xY) -Armenian fascism part 3 (http.//www.youtube.com/watch?v=BLejC3OYdNk) -Armenian fascism part 4 (http.//www.youtube.com/watch?v=Wanle_EHEPA) -Armenian fascism part 5 (http.//www.youtube.com/watch?v=TgqU_pEp32o) -Armenian fascism part 6 (http.//www.youtube.com/watch?v=QM_eBO8Fcuo) -Armenian fascism part 7 (http.//www.youtube.com/watch?v=aF9mzFtGgsY) -https://www.youtube.com/watch?v=8tfKKdakwsl&t=75s -https://ok.ru/video/30400581935 -https://ok.ru/video/200705970628 -https://ok.ru/video/10415706568 -https://ok.ru/video/238546260311 -https://ok.ru/video/19333911013 (решение Ленинского районного суда г. Ярославля от 08.08.2017);";28.02.2018
4398;"Текст песни автора «Двойной Фёдр», начинающийся со слов: «Он на рынке торгует всевозможным...» и заканчивающийся словами: «...И если ты будешь отдыхать в Сочах **** ****! **** ****!» (* _ обозначен призыв к экстремистским действиям), выявленный в аудиозаписях, размещенных в сети Интернет по электронным адресам: http://zaycev.net/pages/25897/2589716.shtml, http://vk.com/ audios262332858 (решение Октябрьского районного суда города Санкт-Петербурга от 02.08.2016);";28.02.2018
4399;"Аудиовизуальный материал под названием «Формат 18- отп…ли чурок» продолжительностью 1 мин. 31 сек., начинающийся с изображения А.Гитлера и заканчивающийся появлением на фоне трех полос белого, желтого и черного цветов надписи «Оставайся белым! 14 88», сопровождающийся мелодией из телепрограммы «В мире животных», размещенный на интернет-страницах: - https://vk/com/video-65708007_169250456 - https://vk/com/video-69729471_169589787 (решение Центрального районного суда г. Хабаровска от 16.11.2016);";28.02.2018
4400;"Информационной материал «White Power - Черная Мразь» (аудиофайл и текст песни), размещенный на сайтах с URL-адресами https://get-tune.сс/song/581819-white-power/48378581-chernaya-mraz/; http://pesenok.ru/ 18/Terpenyu-konets/tekst-pesni-nujno-chernyh-valit и https://tekstanet.ru/50/White-Power/ tekst-pesni-chernaya-mraz (решение Ленинского районного суда г. Владикавказа Республики Северная Осетия – Алания от 17.05.2016);";28.02.2018
4401;"Видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Георгий Сатрыхин» по сетевому адресу http://vk.com/video73661458_168439466; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Александр Шанти» по сетевому адресу http://vk.com/video36724989_170596932; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Дмитрий Фёдоров» по сетевому адресу http://vk.com/video222017142_167644478; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Денис Павлович» по сетевому адресу http://vk.com/videol924006_165972484; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Никита Соколов» по сетевому адресу http://vk.com/video96800951_169382195; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Данил Лаврентьев» по сетевому адресу http://vk.com/videol82233041_168391547; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Иван Трубанов» по сетевому адресу http://vk.com/video72034306_165648286; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Алексей Котов» по сетевому адресу http://vk.com/video52798344_168917046; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Анатолий Демченко» по сетевому адресу https://vk.com/videol76542603_166497150; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Слава Дядя» по сетевому адресу http://vk.com/video64451614_167643926; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Улыбин Илья» по сетевому адресу http://vk.com/videol93301862_167843569; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Сергей Костионов» по сетевому адресу https://vk.com/video44321144_169979657; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Леша Козловский» по сетевому адресу http://vk.com/videol32539409_166833077; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Игорян Богомолов» по сетевому адресу http://vk.com/videol9133445_170766284; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Борис Бухаров» по сетевому адресу http://vk.com/videol54006473_165799253; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Димка Богодухов» по сетевому адресу http://vk.com/video5853414_165018539; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Крабелот Мракобесов» по сетевому адресу http://vk.com/video64758520_165450877; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Сергей Гречихин» по сетевому адресу http://vk.com/video48704910_165054048; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Андрей Дулепов» по сетевому адресу http://vk.com/video64193552_169934695; видеозапись «Проект увечье - Маршрутка» длительностью 3 минуты 23 секунды, размещенная на интернет-странице «Михаил Яничев» по сетевому адресу http://vk.com/videol37520852_169733217 (решение Вахитовского районного суда г. Казани от 08.04.2016);";28.02.2018
4402;"Видеоролик: «Ф.Волков – Хоронят скина.mр.4» (он же «Фёдор Волков - Хоронят скина», «Смерть Скина»), продолжительностью 02 минуты 05 секунд, начинающийся со слов «везут, хоронят, плачут мать, отец...» и заканчивающийся словами «твой черед... пришел отомстить», размещенный в информационно- телекоммуникационной сети «Интернет» по адресам URL http://vk.com/id-igor_akimov, https: www.youtube.com/watch?v= 1A2CP06Np1М, https://vk.com/videosl29495677?z=video129495677_165685851%2Fpl_129495677_-2 (решение Железнодорожного районного суда г. Ульяновска от 11.05.2017);";28.02.2018
4403;"Видеоролик «Барыга Узбек Чурка С.ка Хач Мразь Убивай Хачей 14_88 Еб..шь Черножопых.mр4» продолжительностью 07 минут 55 секунд, начинающийся со слов «итак, сейчас у нас в гостях... кто ты по нации... татарин у нас в гостях» и заканчивающийся словами «для торговцев должен быть страх перед тем, что с ними сделают те, кто их ловит...», размещенный в информационно- телекоммуникационной сети Интернет» по адресам: http://vk.com/id-igor_ akimov https://vk.com/videos-63661266?z=video-63661266_166816310%2Fclub 63661266 %2Fp1_-63661266 _-2, https://vk.com/videosl15294931?z=video5379633_167665487%2Fpl_ 115294931_ -2 (решение Железнодорожного районного суда г. Ульяновска от 11.05.2017);";28.02.2018
4404;"Видеозапись, под названием «Бабушка – скинхед.mp 4», продолжительностью 10мин. 09 сек., начинающаяся со слов «Здрасте бабуль, а чего продаете?», заканчивающаяся словами: «Вот так русские люди должны бороться за свои права», размещенная в сети Интернет по адресам: https://vk.com/videos165103565?q=%D0%B1%D0%B0%D0%B1%D1%83%D1%88%D0%BA%D0%B0%20%D1%81%D0%BA%D0%B8%D0%BD%D1%85%D0%B5% D0%B4&z=video165103565_170922862;https://vk.com/videos165103565?q=%D0% B1%D0%B0%D0%B1%D1%83%D1%88%D0%BA%D0%B0%20%D1%81%D0% BA%D0%B8%D0%BD%D1%85%D0%B5%D0%B4&z=video114973751_162556337; https://www.youtube.com/watch?v=FLyamT3oPkk;https://ok.ru/video/2376731257 (решение Центрального районного суда г. Воронежа от 23.11.2017 и определение Центрального районного суда г. Воронежа от 20.12.2017);";28.02.2018
4405;"Информационные материалы - видеофайлы, содержащие музыкальное произведение (нашид) «Вперед на джихад» (Науа alal Jihad) в исполнении Абу Тальхи аль Алмани, опубликованные в телекоммуникационной сети Интернет по адресам: 1) http://vk.com/video53258816_170656020?hash=618375a3db58ac7f 2) http://vk.com/video32964742_ 169813359?hash=cc6b929bd24d5fac 3) http://vk.com/video233755954_171593731 ?hash=4d2d9f60309f17b7 (решение Первомайского районного суда г. Кирова от 25.05.2016);";28.02.2018
4406;"Информационный материал - видеофайл «Russkie vpered 14-88.360.mр4», содержащий музыкальное произведение «Русские вперед» исполнителя «Mastiv», сопровождающееся видеорядом, опубликованный в телекоммуникационной сети Интернет продолжительностью 5 мин. 15 сек. по адресам: http://vk.com/video259391127_170677373?hash= 19819ae78a267fb6 https://www.youtube.com/watch?v=jUFxxkImZis (решение Первомайского районного суда г. Кирова от 25.05.2016);";28.02.2018
4407;"Информационный материал - видеофайл «Bej chur... spasai otchiznu!.360.mp4», содержащий музыкальное произведение «Правильная речь» исполнителя «Русский Стяг», сопровождающееся видеорядом и текстом, продолжительностью 6 мин. 05 сек. по адресам: http://vk.com/video155149593_170998931?hash=a2d90483ce1c06al https://vk.com/video56433219_164892169 https://vk.com/video-35265376_168263720 (решение Первомайского районного суда г. Кирова от 25.05.2016);";28.02.2018
4408;"Информационный материал - видеофайл «Slava ROSSII !!!.flv», содержащий музыкальное произведение «Я русский» исполнителя «Голос Свободы», сопровождающееся видеорядом и текстом, продолжительностью 4 мин. 23 сек. по адресу: http://vk.com/video202437115_165965610?hash=80f978ea2e69b234 https ://www.youtube.com/watch? v=jg6t6TCN5UU (решение Первомайского районного суда г. Кирова от 25.05.2016);";28.02.2018
4409;"Информационный материал - аудиозапись музыкального произведения «Печи Дахао просят огня» (Pechi dahao prosyat ognya.mp3) исполнителя «Крайний Юг» (Krainij yug) продолжительностью 3 мин. 46 сек. по адресам http://vmuzike.net/song/%D0%BA%D%180%D0%B0%D0%B9%D0%BD%D0%B8%D0%B9_%D1%8E%D0%B3/pechi_dahau_prosyat_ognya; http://musicov.me/?song=%CA%F0%E0%E9%ED%E8%E9+%FE%E3 (решение Первомайского районного суда г. Кирова от 25.05.2016);";28.02.2018
4410;"Видеоролик, продолжительностью 4 минуты 8 секунд, под названием «Науа», начинающийся заставкой «Alhayat Media center» (решение Всеволожского городского суда Ленинградской области от 20.04.2017);";20.03.2018
4411;"Аудиозапись «Скины - Слава России», продолжи¬тельностью 2 минуты 05 секунд, начинающаяся словами «три ярких цвета - это рос¬сийский флаг, если ты не патриот, ты не русский...», заканчивающаяся словами «... под стягами коловрата, слава Руси, и кроме Руси ребятам ничего не надо», распространенная посредством сети «Интернет» по адресам: – http://vkmp3.org/mp3/%D0%A1%D0%9A%D0%98%D0%9D%D0%AB%20% D0%A0% D0%9E%D0%A1%D0%A1%D0%98%D0%98/; – http://iplayer.fm/song/8389242/skiny_-_Slava_Rossii/; – https://xmuzic.me/s/3324391-Skiny_-_Slava_Rossii/; https://vk.com/audios143411610?q=%D1%81%D0%BA%D0%B8%D0%BD%D1% 8B%20%D1%81%D0%BB%D0%B0%D0%B2%D0%B0%20%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8 (решение Шадринского районного суда Курганской области от 25.12.2017);";20.03.2018
4412;"Информационные материалы (статьи) статья «Вытираны», распространяемые в информационно-телекоммуникационной сети «Интернет», в том числе, размещенная по адресу:http://lukomore.org/lurk/%D0%92%D1% 8B%D1%82%D0%B8%D1%80%D0%B0%D0%BD%D1%8В, начинающаяся со слов «Вытираны - недобитые гнилые куски совкового пушечного мяса, которые были агрессорами в советско-финской войне и поэтому развязали ВМВ...» и заканчивающаяся словами «Боролись за совок и коммунистический рабский строй, хотели коммунистическое рабство, вот и получили его, мрази» (решение Центрального районного суда г. Оренбурга от 11.01.2018);";20.03.2018
4413;"Книга Платонова О.А. «Сионские протоколы в мировой политике» (- М.: «Родная страна», 2015. – 368 с.; ISBN 978-5-903942-34-3) (решение Басманного районного суда города Москвы от 28.02.2017);";20.03.2018
4414;"Фильм «Покушение на Poccию»HQ», начинающийся со слов: «Осень тысяча девятьсот девяносто девятого года. Волна кровавых взрывов обрушивается на российские города» и заканчивающийся словами: «Легитимность людей, которые сегодня правят страной, автоматически оказывается под вопросом», общей продолжительностью 42 мин. 40 сек., размещенный в сети «Интернет» по электронным адресам: http://www.youtube.com/watch?v=REy-oTEAxHk; http://yeleskin.livejournal.com/34327.html; http://vk.com/assassinationofrussia?z=video- 36610579_162147333%2F943c55a908a3e8c2e0%2Fpl_wall_-36610579; http://nnm.me/blogs/ariskveda/pokushenie-na-rossiyu/; http://adonaris.livejournal.com/463656.html; http://www.runyweb.com/articles/culture/cinema/blowing-up-russia-movie-online.html; https://via-midgard.com/news/19581-zapreshhennyj-film-pokushenie-na-rossiyu.html (решение Советского районного суда г. Астрахани от 12.12.2017);";20.03.2018
4415;"Аудиофайл «Dagaz – Белая Семья.mp3», продолжительностью 4 мин. 48 сек. и размером 11,0 мб. (11 538 432 байта) (решение Долгопрудненского городского суда Московской области от 20.06.2017);";28.03.2018
4416;"Аудиофайл – «Русский стяг – Я не хочу быть толерантным (Short).mp3», продолжительностью 3 мин. 25 сек. и размером 5,49 мб. (5 764 283 байта) (решение Долгопрудненского городского суда Московской области от 20.06.2017);";28.03.2018
4417;Видеофайл «Бабушка отматерила чурку» продолжительностью 1 мин., начинающийся со слов «Я тебя ведь зарежу....» и заканчивающийся словами «... убью» (решение Октябрьского районного суда г. Владимира от 23.01.2018).;28.03.2018
4418;"«Видеоролик под названиями - Правду говорят скины», «Я не хочу быть толерантным» и «Видео о толерантности», продолжительностью 6 минут 5 секунд, начинающийся с заставки фотоизображения и высказывания государственного деятеля Российской империи следующего содержания: «Народ, не имеющий национального само сознания - навоз, на котором произрастают другие народы. Петр Аркадьевич Столыпин Великий Русский реформатор», и заканчивающийся изображением летящих птиц с текстом: ««Мы должны защитить существование нашего народа и будущее наших детей» Дейвид Лейн», видеоряд которого сопровождается аудио текстом, начинающимся со слов: «Машина либеральной пропаганды, машина лжи, день за днем ...» и заканчивающимся словами: «... И только от нас зависит будущее нашей страны, будущее наших родных и близких», выявленный по адресам: - https://vk.com/idl88683825 - https://www.ok.ru/video/9820702060 - https://www.youtube.com/watch?v=jzUboCyHPWQ, - https://www.youtube.com/watch?v=vTQCsgitPVg, https://vk.com/video304000382_171736778 (решение Уссурийского районного суда Приморского края от 23.01.2018);";12.04.2018
4419;"Аудиозапись «Коловрат – Белый легион.mp3», продолжительностью 4 мин. 52 сек., объемом 4672170 байт, которая начинается словами «Мы – это белый легион» и оканчивается словами «Вперед идет наш легион» (решение Тейковского районного суда Ивановской области от 26.02.2018);";27.04.2018
4420;"Видеозапись продолжительностью 4 минуты 3 секунды под названием «ПРОГРАММА УНИЧТОЖЕНИЯ РУССКОЙ НАЦИИ...» (решение Йошкар-Олинского городского суда Республики Марий Эл от 01.03.2018);";27.04.2018
4421;"Видеозапись продолжительностью 1 час 8 минут 16 секунд под названием «Вся правда о жидовском иго захват власти в России жидом Ельциным при помощи жидов из Америки» (решение Йошкар-Олинского городского суда Республики Марий Эл от 01.03.2018);";27.04.2018
4422;"Видеозапись продолжительностью 5 минут 59 секунд под названием «Евреи разрушают национальные корни любой нации и русской в особенности» (решение Йошкар-Олинского городского суда Республики Марий Эл от 01.03.2018);";27.04.2018
4423;"Видеоматериал «Россия 88-ЖОП», имеющий размер 3,00 МБ (3 147 228 байт) общей продолжительностью 00 минут 52 секунды, начинающийся фразой «Господа, вы знаете, что…» и заканчивающийся фразой «…До новых встреч в эфире!» (решение Ленинского районного суда г. Курска от 01.03.2018);";27.04.2018
4424;"Книга автора Н. Лебедя «УПА» издательства «Возрождение» гор. Дрогобыч 1993 года (решение Судакского городского суда Республики Крым от 06.03.2018);";11.05.2018
4425;"Книга Османа Нури Топбаша серии «В Свете священного Корана» «Пророк Мухаммад Мустафа-1, да благословит его Аллах и приветствует» «История пророков», часть 4, на 504 страницах, 2008 года издания, перевод с турецкого Разореного А. «Издательская группа «САД», за исключением цитат из Корана (решение Центрального районного суда города Симферополя Республики Крым от 19.10.2017);";11.05.2018
4426;"Аудиофайл «WCD – Замачиха Ча», содержащий музыкальную композицию продолжительностью 03 мин. 40 сек., которая начинается словами «Вот история о том, как поступать не надо...» и заканчивается словами «...Эй, кореянка, оп-оп-оп-оп, Замачиха Ча» (решение Северодвинского городского суда Архангельской области от 19.02.2018);";11.05.2018
4427;"Аудиофайл «Русский стяг – Гибель Богов или Пируйте гады» продолжительностью 06 мин. 18 сек. с текстом, начинающимся и заканчивающимся словами «Срубая головы богам» «И наши кресты!...», размещенный в сети «Интернет» в социальной сети «ВКонтакте» на персональной странице пользователя под ником «Влад Смыченко» (http://vk.com/id247978970), а также по электронным адресам: https://ipleer.fm/song/74143611/Russkij_styag_Gibel_bogov_ili_pirujte__gady/, https://xmuzic.me/s/2696213RUSSKIJ_STYAG_Gibel_Bogov_ili_pirujte_gady/, http://nemp.ru/Русский%20Стяг/Гибель%20Богов%20или%20Пируйте%20гады/694975, а равно по иным интернет-адресам (решение Фокинского городского суда Приморского края от 27.02.2018);";11.05.2018
4428;"Аудиофайл «Русский стяг - Дмитрию Боровикову посвящается» продолжительностью 5 мин. 58 сек. с текстом, начинающимся и заканчивающимся словами «Черною птицей горе ворвалось в родительский дом» «Как и ты, мы будем биться за Русь!», размещенный в сети «Интернет» в социальной сети «ВКонтакте» на персональной странице пользователя под ником «Влад Смыченко» (http://vk.com/id247978970), а также по электронным адресам: https://ipleer.fm/q/русский+стяг+посвящается+дмитрию+боровиков/, http://nemp3.ru/Русский%20Стяг/Дмитрию%20Боровикову%20посвящается/834330, http:/run-mp3.ru/go-song/russkij-stjag_dmitriu-borovikovu-posvjashaetsja, а равно по иным интернет-адресам (решение Фокинского городского суда Приморского края от 27.02.2018);";11.05.2018
4429;"Размещенной в сети «Интернет» стихотворный текст под названием «Шекспир. Сонет 1488», начинающийся со слов «Похвастаться я многим не могу, Ж**ов я в Бухенвальде не сжигал...» и заканчивающийся словами «Когда ж*да ногами я ***чу, Всех королей и принцев я богаче» (решение Свердловского районного суда г. Перми от 05.03.2018);";24.05.2018
4430;"Размещенной в сети «Интернет» стихотворный текст под названием «Пушкин (из поэмы Евгений Иорданский)», начинающийся со слов «И вот уже трещат морозы И серебрятся средь полей...» и заканчивающийся словами «Ведь даже самый лучший ж*д Изнечтоженью подлежит» (решение Свердловского районного суда г. Перми от 05.03.2018);";24.05.2018
4431;"Размещенной в сети «Интернет» стихотворный текст под названием «Лермонтов», начинающийся со слов «Скажи-ка дядя, ведь не даром Дышали праведным мы жаром, И гнали гадов в печь?» и заканчивающийся словами «Чтоб сапоги ж******ой кожи Использовал народ» (решение Свердловского районного суда г. Перми от 05.03.2018);";24.05.2018
4432;"Размещенной в сети «Интернет» стихотворный текст под названием «Тютчев», начинающийся со слов «Люблю весной в начале мая Устроить небольшой погром...» и заканчивающийся словами «А мы с тобой Адольфа ради Забаву начали свою» (решение Свердловского районного суда г. Перми от 05.03.2018);";24.05.2018
4433;"Размещенной в сети «Интернет» стихотворный текст под названием «Евтушенко», начинающийся со слов «Танки идут по Хайфе, в затканной крови рассвета...» и заканчивающийся словами «Будет раздавлен поддонок, Кац, цукерман или гозман» (решение Свердловского районного суда г. Перми от 05.03.2018);";24.05.2018
4434;"Размещенной в сети «Интернет» стихотворный текст под названием «Ломоносов. Ода на взятие Иерусалима», начинающийся со слов «Восторг внезапный ум пленил, Ведет наверх горы сионской...» и заканчивающийся словами «Работать? – никогда! Нигде! Лишь только предаваться пьянству» (решение Свердловского районного суда г. Перми от 05.03.2018);";24.05.2018
4435;"Размещенной в сети «Интернет» стихотворный текст под названием «Блок», начинающийся со слов «Ж*д. Улица. Петля. Канава» и заканчивающийся словами «Винтовка, крики из подвала, Петля. Канава. Дохлый ж*д» (решение Свердловского районного суда г. Перми от 05.03.2018);";24.05.2018
4436;"Размещенной в сети «Интернет» стихотворный текст под названием «Гомер», начинающийся со слов «В страхе в сарай заползли, будто жалкие слизни, е***и» и заканчивающийся словами «Нет, не спасут уж обрезанных всех их богатства, И не спасет их мамона от гибели им предначертанной» (решение Свердловского районного суда г. Перми от 05.03.2018);";24.05.2018
